team_code	id	photo	web_name	status	code	first_name	second_name	squad_number	news	now_cost	chance_of_playing_this_round	chance_of_playing_next_round	value_form	value_season	cost_change_start	cost_change_event	cost_change_start_fall	cost_change_event_fall	in_dreamteam	dreamteam_count	selected_by_percent	form	transfers_out	transfers_in	transfers_out_event	transfers_in_event	loans_in	loans_out	loaned_in	loaned_out	total_points	event_points	points_per_game	ep_this	ep_next	special	minutes	goals_scored	assists	clean_sheets	goals_conceded	own_goals	penalties_saved	penalties_missed	yellow_cards	red_cards	saves	bonus	bps	influence	creativity	threat	ict_index	ea_index	element_type	team.x	team.y
1	257	41184.jpg	Fellaini	a	41184	Marouane	Fellaini	27		60	NA	NA	0.4	0.8	0	0	0	0	FALSE	0	0.5	2.5	2595	5704	1554	3995	0	0	0	0	5	3	2.5	3.0	4.0	FALSE	180	0	0	1	1	0	0	0	0	0	0	0	38	39.6	9.6	2.0	5.1	164	MID	11	Man Utd
1	248	58893.jpg	Rojo	a	58893	Marcos	Rojo	5		54	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.5	0.0	6726	279	3389	69	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	192	DEF	11	Man Utd
1	243	42899.jpg	Romero	a	42899	Sergio	Romero	20		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	1024	158	501	76	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	40	GK	11	Man Utd
1	253	201084.jpg	Fosu-Mensah	a	201084	Timothy	Fosu-Mensah	24		44	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.2	0.0	2667	226	1360	108	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	40	DEF	11	Man Utd
1	260	18892.jpg	Young	a	18892	Ashley	Young	18		54	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	1118	157	518	54	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	178	MID	11	Man Utd
1	255	197365.jpg	Bailly	a	197365	Eric	Bailly	3		55	NA	NA	0.7	1.5	0	0	0	0	FALSE	0	13.7	4.0	32920	51549	20132	22584	0	0	0	0	8	6	4.0	4.5	5.5	FALSE	180	0	0	1	1	0	0	0	0	0	0	0	49	37.0	1.2	0.0	3.9	0	DEF	11	Man Utd
1	272	9808.jpg	Ibrahimovic	a	9808	Zlatan	Ibrahimovic	9		117	NA	NA	0.9	1.9	2	2	-2	-2	TRUE	2	54.6	11.0	15808	367133	5020	281119	0	0	0	0	22	13	11.0	11.5	12.5	FALSE	180	3	0	1	1	0	0	0	0	0	0	6	87	110.6	53.5	62.0	22.6	0	FWD	11	Man Utd
1	269	13017.jpg	Rooney	a	13017	Wayne	Rooney	10		90	NA	NA	0.7	1.3	0	0	0	0	FALSE	0	6.1	6.0	37571	50222	27834	17507	0	0	0	0	12	5	6.0	6.5	7.5	FALSE	176	1	1	1	1	0	0	0	0	0	0	1	48	66.6	52.0	91.0	21.0	509	FWD	11	Man Utd
1	503	74208.jpg	Pogba	a	74208	Paul	Pogba	6		85	100	100	0.2	0.4	0	0	0	0	FALSE	0	15.4	1.5	41342	161735	21507	87545	0	0	0	0	3	3	3.0	2.0	3.0	FALSE	90	0	0	1	0	0	0	0	0	0	0	0	19	20.8	30.8	30.0	8.2	0	MID	11	Man Utd
1	246	152015.jpg	Varela	u	152015	Guillermo	Varela	30	Season-long loan to Eintracht Frankfurt	45	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	178	14	63	5	0	0	0	0	0	0	0.0	0.5	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	36	DEF	11	Man Utd
1	268	57249.jpg	Mkhitaryan	a	57249	Henrikh	Mkhitaryan	22		92	NA	NA	0.1	0.2	-3	-2	3	2	FALSE	0	3.9	1.0	138589	2433	64493	735	0	0	0	0	2	1	1.0	1.5	2.5	FALSE	31	0	0	0	0	0	0	0	0	0	0	0	2	4.8	11.4	0.0	1.5	0	MID	11	Man Utd
1	256	43670.jpg	Mata	a	43670	Juan	Mata	8		75	NA	NA	0.7	1.3	0	0	0	0	FALSE	0	2.6	5.0	11940	29735	8004	14182	0	0	0	0	10	3	5.0	5.5	6.5	FALSE	149	1	0	1	1	0	0	0	0	0	0	0	49	55.2	46.1	55.0	15.7	586	MID	11	Man Utd
1	242	51940.jpg	de Gea	a	51940	David	de Gea	1		55	NA	NA	0.7	1.5	0	0	0	0	FALSE	0	46.7	4.0	59740	88542	32168	40163	0	0	0	0	8	6	4.0	4.5	5.5	FALSE	180	0	0	1	1	0	0	0	0	0	3	0	31	25.6	0.0	0.0	2.5	368	GK	11	Man Utd
1	270	112139.jpg	Wilson	u	112139	James	Wilson	19	Joined Derby in season-long loan deal	50	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	1467	213	877	58	0	0	0	0	0	0	0.0	0.5	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	FWD	11	Man Utd
1	245	76359.jpg	Jones	a	76359	Phil	Jones	4		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.3	0.0	4110	327	2032	89	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	64	DEF	11	Man Utd
1	254	58877.jpg	Blind	a	58877	Daley	Blind	17		55	NA	NA	0.9	1.8	0	0	0	0	FALSE	0	3.1	5.0	7963	14800	4026	11894	0	0	0	0	10	8	5.0	5.5	6.5	FALSE	180	0	0	1	1	0	0	0	0	0	0	2	53	44.0	2.0	0.0	4.6	477	DEF	11	Man Utd
3	1	48844.jpg	Ospina	a	48844	David	Ospina	13		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	1365	277	634	124	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	56	GK	1	Arsenal
3	2	11334.jpg	Cech	a	11334	Petr	Cech	33		55	NA	NA	0.6	1.3	0	0	0	0	FALSE	0	16.9	3.5	50610	24038	21631	14333	0	0	0	0	7	6	3.5	3.5	4.5	FALSE	180	0	0	1	4	0	0	0	0	0	4	0	38	33.4	0.0	0.0	3.4	409	GK	1	Arsenal
3	3	51507.jpg	Koscielny	a	51507	Laurent	Koscielny	6		60	75	100	0.6	1.2	0	0	0	0	FALSE	0	4.3	3.5	24263	13010	6142	11601	0	0	0	0	7	7	7.0	2.6	4.5	FALSE	90	0	0	1	0	0	0	0	0	0	0	1	30	23.6	0.3	3.0	2.7	493	DEF	1	Arsenal
3	4	17127.jpg	Mertesacker	i	17127	Per	Mertesacker	4	Knee injury - Unknown return date	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	1958	215	840	86	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	265	DEF	1	Arsenal
3	5	158074.jpg	Gabriel	i	158074	Gabriel Armando	de Abreu	5	Ankle injury - Expected back 01 Oct	49	0	0	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	3311	80	1108	27	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	244	DEF	1	Arsenal
3	6	98745.jpg	Bellerín	a	98745	Héctor	Bellerín	24		65	NA	NA	0.7	1.4	0	0	0	0	FALSE	0	27.6	4.5	94119	23930	32863	18978	0	0	0	0	9	9	4.5	4.5	5.5	FALSE	180	0	0	1	4	0	0	0	0	0	0	3	40	40.4	35.7	13.0	8.9	541	DEF	1	Arsenal
3	7	42427.jpg	Gibbs	a	42427	Kieran	Gibbs	3		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.7	0.0	6197	1066	3184	345	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	69	DEF	1	Arsenal
3	8	27334.jpg	Debuchy	a	27334	Mathieu	Debuchy	2		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.3	0.0	3042	491	1491	160	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	11	DEF	1	Arsenal
3	9	80254.jpg	Jenkinson	i	80254	Carl	Jenkinson	25	Knee injury - Expected back 05 Nov	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	63	16	32	7	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	178	DEF	1	Arsenal
3	10	38411.jpg	Monreal	a	38411	Nacho	Monreal	18		60	NA	NA	0.8	1.5	0	0	0	0	FALSE	0	6.0	4.5	26405	10872	8918	9351	0	0	0	0	9	9	4.5	4.5	5.5	FALSE	180	0	0	1	4	0	0	0	0	0	0	3	46	46.4	19.4	12.0	7.8	511	DEF	1	Arsenal
3	11	101184.jpg	Chambers	a	101184	Calum	Chambers	21		45	NA	NA	0.7	1.3	0	0	0	0	FALSE	0	4.8	3.0	31751	62594	25479	13355	0	0	0	0	6	0	6.0	3.0	4.0	FALSE	90	1	0	0	4	0	0	0	0	0	0	0	26	48.8	0.5	27.0	7.6	70	DEF	1	Arsenal
3	12	37265.jpg	Sánchez	a	37265	Alexis	Sánchez	7		110	100	100	0.2	0.5	0	0	0	0	FALSE	0	7.8	2.5	61588	10917	35989	5478	0	0	0	0	5	3	2.5	2.5	3.5	FALSE	180	0	0	1	4	0	0	0	0	0	0	0	9	14.6	57.6	50.0	12.3	690	MID	1	Arsenal
3	13	20467.jpg	Walcott	a	20467	Theo	Walcott	14		75	NA	NA	0.5	1.1	0	0	0	0	FALSE	0	2.8	4.0	14063	39704	9231	19608	0	0	0	0	8	3	4.0	4.0	5.0	FALSE	180	1	0	1	4	0	0	1	0	0	0	0	35	67.2	35.3	86.0	18.9	316	MID	1	Arsenal
3	14	37605.jpg	Özil	a	37605	Mesut	Özil	11		95	75	100	0.1	0.1	0	0	0	0	FALSE	0	5.3	0.5	41133	28162	12848	23830	0	0	0	0	1	1	1.0	0.4	1.5	FALSE	18	0	0	0	0	0	0	0	0	0	0	0	5	4.8	14.3	6.0	2.5	783	MID	1	Arsenal
3	15	19524.jpg	Cazorla	a	19524	Santiago	Cazorla	19		75	100	100	0.7	1.3	0	0	0	0	FALSE	0	2.6	5.0	13190	37941	8827	18969	0	0	0	0	10	3	5.0	5.0	6.0	FALSE	102	0	2	1	1	0	0	0	0	0	0	0	32	42.0	47.2	16.0	10.5	259	MID	1	Arsenal
3	16	41792.jpg	Ramsey	i	41792	Aaron	Ramsey	8	Hamstring injury - Expected back 10 Sep	78	0	0	0.1	0.3	-2	-1	2	1	FALSE	0	1.9	1.0	104094	1738	28311	128	0	0	0	0	2	0	2.0	0.0	0.0	FALSE	60	0	0	0	3	0	0	0	0	0	0	0	5	2.2	4.9	23.0	3.0	558	MID	1	Arsenal
3	17	54102.jpg	Wilshere	a	54102	Jack	Wilshere	10		59	25	100	0.1	0.2	-1	-1	1	1	FALSE	0	0.2	0.5	1828	1081	563	993	0	0	0	0	1	1	1.0	0.1	1.5	FALSE	18	0	0	0	0	0	0	0	0	0	0	0	9	9.6	5.3	6.0	2.1	18	MID	1	Arsenal
3	18	81880.jpg	Chamberlain	a	81880	Alex	Oxlade-Chamberlain	15		60	NA	NA	0.8	1.5	0	0	0	0	FALSE	0	2.9	4.5	12939	42318	8751	21769	0	0	0	0	9	3	4.5	4.5	5.5	FALSE	109	1	0	1	1	0	0	0	0	0	0	0	34	48.2	21.5	46.0	11.6	186	MID	1	Arsenal
3	19	133798.jpg	Gnabry	n	133798	Serge	Gnabry	27	Set to miss the first couple of matches of 2016/17 as he is playing for Germany in the summer Olympics. - Expected back 27 Aug	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	234	117	108	79	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4	MID	1	Arsenal
3	20	56864.jpg	Coquelin	a	56864	Francis	Coquelin	34		45	NA	NA	0.3	0.7	0	0	0	0	FALSE	0	2.5	1.5	12390	12860	6455	8217	0	0	0	0	3	2	1.5	1.5	2.5	FALSE	180	0	0	1	4	0	0	0	2	0	0	0	17	20.4	29.0	0.0	5.0	246	MID	1	Arsenal
3	21	153133.jpg	Iwobi	i	153133	Alex	Iwobi	17	Thigh injury - Expected back 10 Sep	59	0	0	0.3	0.5	-1	-1	1	1	FALSE	0	0.6	1.5	29828	1397	9646	131	0	0	0	0	3	0	3.0	0.0	0.0	FALSE	58	0	1	0	3	0	0	0	1	0	0	0	12	16.6	17.5	0.0	3.4	150	MID	1	Arsenal
3	22	153256.jpg	Elneny	a	153256	Mohamed	Elneny	35		49	NA	NA	0.2	0.4	-1	-1	1	1	FALSE	0	0.8	1.0	8707	3453	5294	995	0	0	0	0	2	0	2.0	1.0	2.0	FALSE	66	0	0	0	4	0	0	0	0	0	0	0	14	5.6	5.6	0.0	1.1	134	MID	1	Arsenal
3	23	99127.jpg	Campbell	u	99127	Joel	Campbell	28	Joined Sporting Lisbon in season-long loan deal	59	NA	0	0.0	0.0	-1	0	1	0	FALSE	0	0.1	0.0	2912	190	1652	63	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	175	MID	1	Arsenal
3	24	84450.jpg	Xhaka	a	84450	Granit	Xhaka	29		54	NA	NA	0.3	0.6	-1	-1	1	1	FALSE	0	5.7	1.5	61110	12535	22121	7021	0	0	0	0	3	3	1.5	1.5	2.5	FALSE	96	0	0	1	0	0	0	0	1	0	0	0	4	9.0	19.9	1.0	2.7	0	MID	1	Arsenal
3	25	44346.jpg	Giroud	a	44346	Olivier	Giroud	12		90	75	100	0.1	0.1	0	0	0	0	FALSE	0	1.3	0.5	16304	7145	6703	5176	0	0	0	0	1	1	1.0	0.4	1.5	FALSE	13	0	0	0	0	0	0	0	0	0	0	0	3	0.2	1.5	4.0	0.6	629	FWD	1	Arsenal
3	26	50175.jpg	Welbeck	i	50175	Danny	Welbeck	23	Knee injury - Expected back 04 Feb	75	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	1237	264	507	99	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	164	FWD	1	Arsenal
3	27	80711.jpg	Sanogo	a	80711	Yaya	Sanogo	22		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.2	0.0	2778	668	1355	292	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	28	154998.jpg	Asano	u	154998	Takuma	Asano	NA	Awaiting work permit	49	NA	0	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	2124	297	1123	128	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	493	147675.jpg	Akpom	a	147675	Chuba	Akpom	32		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	3987	390	1820	134	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	484	156074.jpg	Holding	a	156074	Rob	Holding	16		45	NA	NA	0.6	1.1	0	0	0	0	FALSE	0	1.3	2.5	7126	15990	3733	15071	0	0	0	0	5	5	2.5	2.5	3.5	FALSE	180	0	0	1	4	0	0	0	1	0	0	0	41	51.2	1.1	12.0	6.4	0	DEF	1	Arsenal
6	382	55605.jpg	Alderweireld	a	55605	Toby	Alderweireld	4		65	NA	NA	0.6	1.2	0	0	0	0	FALSE	0	22.0	4.0	65213	11335	35370	5093	0	0	0	0	8	6	4.0	5.0	4.5	FALSE	180	0	0	1	1	0	0	0	0	0	0	0	38	32.2	2.1	41.0	7.6	598	DEF	17	Tottenham
6	392	54908.jpg	Chadli	a	54908	Nacer	Chadli	22		64	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.2	0.0	3658	311	1654	188	0	0	0	0	0	0	0.0	1.0	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	173	MID	17	Tottenham
6	395	126407.jpg	Bentaleb	u	126407	Nabil	Bentaleb	6	Joined Schalke on loan until the end of the season	45	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	1402	375	780	206	0	0	0	0	0	0	0.0	1.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	MID	17	Tottenham
6	383	38290.jpg	Rose	a	38290	Danny	Rose	3		60	NA	NA	0.7	1.3	0	0	0	0	FALSE	0	7.1	4.0	21650	8235	11085	3833	0	0	0	0	8	6	4.0	5.0	4.5	FALSE	180	0	0	1	1	0	0	0	0	0	0	0	33	35.6	7.0	34.0	7.7	346	DEF	17	Tottenham
6	384	58621.jpg	Walker	a	58621	Kyle	Walker	2		56	NA	NA	1.2	2.4	1	1	-1	-1	FALSE	0	23.8	6.5	28961	144396	18052	65946	0	0	0	0	13	7	6.5	7.5	7.0	FALSE	180	0	1	1	1	0	0	0	1	0	0	3	53	58.2	44.5	10.0	11.3	461	DEF	17	Tottenham
6	385	39194.jpg	Vertonghen	a	39194	Jan	Vertonghen	5		55	100	100	0.7	1.5	0	0	0	0	FALSE	0	3.3	4.0	7453	13871	4340	8077	0	0	0	0	8	6	4.0	5.0	4.5	FALSE	180	0	0	1	1	0	0	0	1	0	0	1	43	61.8	0.4	0.0	6.3	335	DEF	17	Tottenham
6	386	115556.jpg	Davies	a	115556	Ben	Davies	33		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.3	0.0	2110	259	1058	112	0	0	0	0	0	0	0.0	1.0	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	192	DEF	17	Tottenham
6	387	77794.jpg	Trippier	a	77794	Kieran	Trippier	16		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	1173	100	579	55	0	0	0	0	0	0	0.0	1.0	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	110	DEF	17	Tottenham
6	388	97485.jpg	Wimmer	a	97485	Kevin	Wimmer	27		48	25	100	0.0	0.0	-2	-1	2	1	FALSE	0	0.1	0.0	2810	68	1105	22	0	0	0	0	0	0	0.0	0.3	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	131	DEF	17	Tottenham
6	389	151119.jpg	Yedlin	n	151119	DeAndre	Yedlin	36	Joined Newcastle on 24/8. - Unknown return date	44	NA	0	0.0	0.0	-1	-1	1	1	FALSE	0	0.4	0.0	5078	262	2848	120	0	0	0	0	0	0	0.0	1.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	227	DEF	17	Tottenham
6	390	93264.jpg	Dier	a	93264	Eric	Dier	15		55	NA	NA	0.3	0.5	0	0	0	0	FALSE	0	12.7	1.5	91473	8481	44474	4045	0	0	0	0	3	2	1.5	2.5	2.0	FALSE	145	0	0	1	1	0	0	0	1	0	0	0	16	24.6	22.7	20.0	6.7	526	MID	17	Tottenham
6	391	39104.jpg	Dembélé	s	39104	Mousa	Dembélé	19	Suspended until 18 Sep	55	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	1910	507	805	275	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	473	MID	17	Tottenham
6	513	157668.jpg	Winks	a	157668	Harry	Winks	29		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	69	148	48	88	0	0	0	0	0	0	0.0	1.0	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	MID	17	Tottenham
6	393	62974.jpg	Lamela	a	62974	Erik	Lamela	11		71	NA	NA	0.8	1.7	1	1	-1	-1	FALSE	0	12.6	6.0	37597	141222	25615	53778	0	0	0	0	12	3	6.0	7.0	6.5	FALSE	180	1	0	1	1	0	0	0	0	0	0	2	38	54.0	86.2	46.0	18.6	519	MID	17	Tottenham
6	394	80607.jpg	Eriksen	a	80607	Christian	Eriksen	23		84	NA	NA	0.3	0.6	-1	-1	1	1	FALSE	0	9.5	2.5	91664	12649	49218	4471	0	0	0	0	5	3	2.5	3.5	3.0	FALSE	157	0	0	1	1	0	0	0	0	0	0	0	9	16.8	54.3	28.0	9.9	738	MID	17	Tottenham
6	529	153772.jpg	McGee	a	153772	Luke	McGee	31		40	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	116	1001	116	1001	0	0	0	0	0	0	0.0	2.0	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	GK	17	Tottenham
6	396	58791.jpg	Mason	a	58791	Ryan	Mason	8		49	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	0.1	0.0	579	122	263	81	0	0	0	0	0	0	0.0	1.0	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	147	MID	17	Tottenham
