team_code	id	photo	web_name	status	code	first_name	second_name	squad_number	news	now_cost	chance_of_playing_this_round	chance_of_playing_next_round	value_form	value_season	cost_change_start	cost_change_event	cost_change_start_fall	cost_change_event_fall	in_dreamteam	dreamteam_count	selected_by_percent	form	transfers_out	transfers_in	transfers_out_event	transfers_in_event	loans_in	loans_out	loaned_in	loaned_out	total_points	event_points	points_per_game	ep_this	ep_next	special	minutes	goals_scored	assists	clean_sheets	goals_conceded	own_goals	penalties_saved	penalties_missed	yellow_cards	red_cards	saves	bonus	bps	influence	creativity	threat	ict_index	ea_index	element_type	team.x	team.y
1	260	18892.jpg	Young	a	18892	Ashley	Young	18		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	467	85	467	85	0	0	0	0	0	0	0.0	3.4	2.4	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	178	MID	11	Man Utd
1	258	106824.jpg	Depay	a	106824	Memphis	Depay	7		75	NA	NA	0.1	0.1	0	0	0	0	FALSE	0	0.3	1.0	1236	161	1236	161	0	0	0	0	1	1	1.0	4.2	3.2	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	2.0	0.2	259	MID	11	Man Utd
1	266	109322.jpg	Lingard	d	109322	Jesse	Lingard	14	Foot injury - 75% chance of playing	60	75	75	0.0	0.0	0	0	0	0	FALSE	0	1.0	0.0	5713	343	5713	343	0	0	0	0	0	0	0.0	2.7	2.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	318	MID	11	Man Utd
1	246	152015.jpg	Varela	u	152015	Guillermo	Varela	30	Season-long loan to Eintracht Frankfurt	45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	90	6	90	6	0	0	0	0	0	0	0.0	3.1	2.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	36	DEF	11	Man Utd
1	254	58877.jpg	Blind	a	58877	Daley	Blind	17		55	NA	NA	0.4	0.4	0	0	0	0	FALSE	0	2.7	2.0	2795	2136	2795	2136	0	0	0	0	2	2	2.0	4.3	3.3	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	23	31.0	0.7	0.0	3.2	477	DEF	11	Man Utd
1	257	41184.jpg	Fellaini	a	41184	Marouane	Fellaini	27		60	NA	NA	0.3	0.3	0	0	0	0	FALSE	0	0.3	2.0	752	1044	752	1044	0	0	0	0	2	2	2.0	3.6	2.6	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	24	23.0	8.8	0.0	3.2	164	MID	11	Man Utd
1	271	176297.jpg	Rashford	a	176297	Marcus	Rashford	19		69	NA	NA	0.0	0.0	-1	-1	1	1	FALSE	0	4.2	0.0	26558	1538	26558	1538	0	0	0	0	0	0	0.0	3.7	2.7	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	237	FWD	11	Man Utd
1	267	148225.jpg	Martial	a	148225	Anthony	Martial	11		95	NA	NA	1.2	1.2	0	0	0	0	TRUE	1	8.5	11.0	5988	36245	5988	36245	0	0	0	0	11	11	11.0	4.9	3.9	FALSE	84	0	2	0	1	0	0	0	0	0	0	3	35	38.8	37.3	28.0	10.4	593	MID	11	Man Utd
1	253	201084.jpg	Fosu-Mensah	a	201084	Timothy	Fosu-Mensah	24		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	946	95	946	95	0	0	0	0	0	0	0.0	3.1	2.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	40	DEF	11	Man Utd
1	272	9808.jpg	Ibrahimovic	a	9808	Zlatan	Ibrahimovic	9		115	NA	NA	0.8	0.8	0	0	0	0	TRUE	1	44.8	9.0	7209	60116	7209	60116	0	0	0	0	9	9	9.0	5.0	4.0	FALSE	90	1	0	0	1	0	0	0	0	0	0	3	35	41.4	30.6	16.0	8.8	0	FWD	11	Man Utd
1	242	51940.jpg	de Gea	a	51940	David	de Gea	1		55	NA	NA	0.4	0.4	0	0	0	0	FALSE	0	46.2	2.0	19505	34227	19505	34227	0	0	0	0	2	2	2.0	5.5	4.5	FALSE	90	0	0	0	1	0	0	0	0	0	2	0	10	17.2	0.0	0.0	1.7	368	GK	11	Man Utd
1	270	112139.jpg	Wilson	a	112139	James	Wilson	19		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	447	131	447	131	0	0	0	0	0	0	0.0	2.8	1.8	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	FWD	11	Man Utd
1	256	43670.jpg	Mata	a	43670	Juan	Mata	8		75	NA	NA	0.9	0.9	0	0	0	0	FALSE	0	2.2	7.0	2632	9235	2632	9235	0	0	0	0	7	7	7.0	4.2	3.2	FALSE	74	1	0	0	1	0	0	0	0	0	0	0	32	43.0	16.5	50.0	11.0	586	MID	11	Man Utd
1	255	197365.jpg	Bailly	a	197365	Eric	Bailly	3		55	NA	NA	0.4	0.4	0	0	0	0	FALSE	0	13.2	2.0	9046	22127	9046	22127	0	0	0	0	2	2	2.0	4.3	3.3	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	22	21.2	0.5	0.0	2.2	0	DEF	11	Man Utd
3	1	48844.jpg	Ospina	a	48844	David	Ospina	13		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	566	122	566	122	0	0	0	0	0	0	0.0	3.3	2.8	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	56	GK	1	Arsenal
3	2	11334.jpg	Cech	a	11334	Petr	Cech	33		55	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	17.5	1.0	21326	8031	21326	8031	0	0	0	0	1	1	1.0	4.5	4.0	FALSE	90	0	0	0	4	0	0	0	0	0	3	0	14	23.6	0.0	0.0	2.4	409	GK	1	Arsenal
3	3	51507.jpg	Koscielny	d	51507	Laurent	Koscielny	6	Lack of match fitness - 75% chance of playing	60	25	75	0.0	0.0	0	0	0	0	FALSE	0	3.9	0.0	14198	1104	14198	1104	0	0	0	0	0	0	0.0	1.0	2.6	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	493	DEF	1	Arsenal
3	4	17127.jpg	Mertesacker	i	17127	Per	Mertesacker	4	Knee injury - Unknown return date	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	904	109	904	109	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	265	DEF	1	Arsenal
3	5	158074.jpg	Gabriel	i	158074	Gabriel Armando	de Abreu	5	Ankle injury - Expected back 01 Oct	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	1709	44	1709	44	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	244	DEF	1	Arsenal
3	6	98745.jpg	Bellerín	a	98745	Héctor	Bellerín	24		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	28.9	0.0	44330	4069	44330	4069	0	0	0	0	0	0	0.0	4.5	4.0	FALSE	90	0	0	0	4	0	0	0	0	0	0	0	9	19.6	6.8	2.0	2.8	541	DEF	1	Arsenal
3	7	42427.jpg	Gibbs	a	42427	Kieran	Gibbs	3		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.8	0.0	2274	643	2274	643	0	0	0	0	0	0	0.0	2.7	2.2	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	69	DEF	1	Arsenal
3	8	27334.jpg	Debuchy	a	27334	Mathieu	Debuchy	2		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	1178	293	1178	293	0	0	0	0	0	0	0.0	2.7	2.2	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	11	DEF	1	Arsenal
3	9	80254.jpg	Jenkinson	i	80254	Carl	Jenkinson	25	Knee injury - Expected back 05 Nov	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	27	5	27	5	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	178	DEF	1	Arsenal
3	10	38411.jpg	Monreal	a	38411	Nacho	Monreal	18		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	6.4	0.0	12360	1252	12360	1252	0	0	0	0	0	0	0.0	3.9	3.4	FALSE	90	0	0	0	4	0	0	0	0	0	0	0	15	23.4	4.3	4.0	3.2	511	DEF	1	Arsenal
3	11	101184.jpg	Chambers	a	101184	Calum	Chambers	21		45	NA	NA	1.3	1.3	0	0	0	0	FALSE	0	4.2	6.0	4031	35095	4031	35095	0	0	0	0	6	6	6.0	2.1	1.6	FALSE	90	1	0	0	4	0	0	0	0	0	0	0	26	48.8	0.5	27.0	7.6	70	DEF	1	Arsenal
3	12	37265.jpg	Sánchez	a	37265	Alexis	Sánchez	7		110	100	100	0.2	0.2	0	0	0	0	FALSE	0	9.2	2.0	17305	3719	17305	3719	0	0	0	0	2	2	2.0	4.5	4.0	FALSE	90	0	0	0	4	0	0	0	0	0	0	0	0	5.4	15.3	14.0	3.5	690	MID	1	Arsenal
3	13	20467.jpg	Walcott	a	20467	Theo	Walcott	14		75	NA	NA	0.7	0.7	0	0	0	0	FALSE	0	2.1	5.0	3089	11815	3089	11815	0	0	0	0	5	5	5.0	3.2	2.7	FALSE	90	1	0	0	4	0	0	1	0	0	0	0	21	46.6	20.0	38.0	10.5	316	MID	1	Arsenal
3	14	37605.jpg	Özil	d	37605	Mesut	Özil	11	Lack of match fitness - 75% chance of playing	95	25	75	0.0	0.0	0	0	0	0	FALSE	0	5.2	0.0	21064	3321	21064	3321	0	0	0	0	0	0	0.0	1.0	2.6	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	783	MID	1	Arsenal
3	15	19524.jpg	Cazorla	a	19524	Santiago	Cazorla	19		75	100	100	0.9	0.9	0	0	0	0	FALSE	0	1.9	7.0	2866	10930	2866	10930	0	0	0	0	7	7	7.0	3.2	2.7	FALSE	30	0	2	0	1	0	0	0	0	0	0	0	22	38.8	30.3	1.0	7.0	259	MID	1	Arsenal
3	16	41792.jpg	Ramsey	i	41792	Aaron	Ramsey	8	Hamstring injury - Expected back 10 Sep	79	100	0	0.3	0.3	-1	-1	1	1	FALSE	0	3.9	2.0	42952	1567	42952	1567	0	0	0	0	2	2	2.0	3.3	0.0	FALSE	60	0	0	0	3	0	0	0	0	0	0	0	5	2.2	4.9	23.0	3.0	558	MID	1	Arsenal
3	17	54102.jpg	Wilshere	d	54102	Jack	Wilshere	10	Knee injury - 25% chance of playing	60	25	25	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	952	67	952	67	0	0	0	0	0	0	0.0	0.7	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	18	MID	1	Arsenal
3	18	81880.jpg	Chamberlain	a	81880	Alex	Oxlade-Chamberlain	15		60	NA	NA	1.0	1.0	0	0	0	0	FALSE	0	2.0	6.0	2796	11983	2796	11983	0	0	0	0	6	6	6.0	2.6	2.1	FALSE	32	1	0	0	1	0	0	0	0	0	0	0	23	39.4	6.5	19.0	6.5	186	MID	1	Arsenal
3	19	133798.jpg	Gnabry	n	133798	Serge	Gnabry	27	Set to miss the first couple of matches of 2016/17 as he is playing for Germany in the summer Olympics. - Expected back 27 Aug	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	100	28	100	28	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4	MID	1	Arsenal
3	20	56864.jpg	Coquelin	a	56864	Francis	Coquelin	34		45	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	2.4	1.0	4449	3314	4449	3314	0	0	0	0	1	1	1.0	1.5	1.0	FALSE	90	0	0	0	4	0	0	0	1	0	0	0	3	0.4	13.4	0.0	1.4	246	MID	1	Arsenal
3	21	153133.jpg	Iwobi	i	153133	Alex	Iwobi	17	Thigh injury - Expected back 10 Sep	60	NA	0	0.5	0.5	0	0	0	0	FALSE	0	1.3	3.0	8916	1206	8916	1206	0	0	0	0	3	3	3.0	2.6	0.0	FALSE	58	0	1	0	3	0	0	0	1	0	0	0	12	16.6	17.5	0.0	3.4	150	MID	1	Arsenal
3	22	153256.jpg	Elneny	a	153256	Mohamed	Elneny	35		50	NA	NA	0.4	0.4	0	0	0	0	FALSE	0	0.8	2.0	2738	1848	2738	1848	0	0	0	0	2	2	2.0	1.9	1.4	FALSE	66	0	0	0	4	0	0	0	0	0	0	0	14	5.6	5.6	0.0	1.1	134	MID	1	Arsenal
3	23	99127.jpg	Campbell	a	99127	Joel	Campbell	28		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	856	95	856	95	0	0	0	0	0	0	0.0	2.6	2.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	175	MID	1	Arsenal
3	24	84450.jpg	Xhaka	a	84450	Granit	Xhaka	29		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	6.6	0.0	28808	4405	28808	4405	0	0	0	0	0	0	0.0	2.4	1.9	FALSE	24	0	0	0	0	0	0	0	1	0	0	0	-5	0.0	4.8	0.0	0.2	0	MID	1	Arsenal
3	25	44346.jpg	Giroud	d	44346	Olivier	Giroud	12	Lack of match fitness - 75% chance of playing	90	25	75	0.0	0.0	0	0	0	0	FALSE	0	1.4	0.0	6861	1430	6861	1430	0	0	0	0	0	0	0.0	0.8	2.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	629	FWD	1	Arsenal
3	26	50175.jpg	Welbeck	i	50175	Danny	Welbeck	23	Knee injury - Expected back 04 Feb	75	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	590	148	590	148	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	164	FWD	1	Arsenal
3	27	80711.jpg	Sanogo	a	80711	Yaya	Sanogo	22		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	1044	319	1044	319	0	0	0	0	0	0	0.0	1.8	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	28	154998.jpg	Asano	a	154998	Takuma	Asano	NA		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	765	144	765	144	0	0	0	0	0	0	0.0	1.8	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	493	147675.jpg	Akpom	a	147675	Chuba	Akpom	32		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	1467	223	1467	223	0	0	0	0	0	0	0.0	2.0	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	484	156074.jpg	Holding	a	156074	Rob	Holding	16		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.0	0.0	2299	739	2299	739	0	0	0	0	0	0	0.0	2.1	1.6	FALSE	90	0	0	0	4	0	0	0	0	0	0	0	15	21.0	0.4	10.0	3.1	0	DEF	1	Arsenal
6	501	168763.jpg	Carter-Vickers	a	168763	Cameron	Carter-Vickers	38		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	184	25	184	25	0	0	0	0	0	0	0.0	2.6	2.6	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	DEF	17	Tottenham
6	389	151119.jpg	Yedlin	a	151119	DeAndre	Yedlin	36		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.5	0.0	1758	113	1758	113	0	0	0	0	0	0	0.0	2.6	2.6	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	227	DEF	17	Tottenham
6	390	93264.jpg	Dier	a	93264	Eric	Dier	15		55	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	15.0	1.0	35067	3187	35067	3187	0	0	0	0	1	1	1.0	2.9	2.9	FALSE	55	0	0	0	1	0	0	0	0	0	0	0	8	13.4	1.0	0.0	1.4	526	MID	17	Tottenham
6	398	108823.jpg	Alli	a	108823	Bamidele	Alli	20		85	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	12.0	2.0	31694	3075	31694	3075	0	0	0	0	2	2	2.0	4.1	4.1	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	6	2.2	16.9	11.0	3.0	666	MID	17	Tottenham
6	381	39215.jpg	Vorm	a	39215	Michel	Vorm	13		50	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	0.3	1.0	380	3240	380	3240	0	0	0	0	1	1	1.0	3.8	3.8	FALSE	56	0	0	0	0	0	0	0	0	0	2	0	8	14.4	0.0	0.0	1.4	3	GK	17	Tottenham
6	400	54756.jpg	Wanyama	a	54756	Victor	Wanyama	12		50	NA	NA	0.4	0.4	0	0	0	0	FALSE	0	1.6	2.0	3160	3137	3160	3137	0	0	0	0	2	2	2.0	2.4	2.4	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	14	7.8	1.9	2.0	1.2	268	MID	17	Tottenham
6	380	37915.jpg	Lloris	i	37915	Hugo	Lloris	1	Hamstring injury - Expected back 17 Sep	55	NA	0	0.4	0.4	0	0	0	0	FALSE	0	7.0	2.0	50571	1251	50571	1251	0	0	0	0	2	2	2.0	5.0	0.0	FALSE	34	0	0	0	1	0	0	0	0	0	3	0	10	25.2	0.0	0.0	2.5	419	GK	17	Tottenham
6	402	85971.jpg	Son	n	85971	Heung-Min	Son	7	Set to miss the first couple of matches of 2016/17 as he is playing for South Korea in the summer Olympics. - Expected back 27 Aug	75	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	238	16	238	16	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	244	MID	17	Tottenham
6	399	168765.jpg	Onomah	a	168765	Joshua	Onomah	25		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	167	30	167	30	0	0	0	0	0	0	0.0	2.0	2.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	17	MID	17	Tottenham
6	392	54908.jpg	Chadli	a	54908	Nacer	Chadli	22		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	1409	87	1409	87	0	0	0	0	0	0	0.0	3.3	3.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	173	MID	17	Tottenham
6	401	106450.jpg	Pritchard	u	106450	Alex	Pritchard	24	Joined Norwich City on 4/8	45	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	37	4	37	4	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	-4	MID	17	Tottenham
6	513	157668.jpg	Winks	a	157668	Harry	Winks	29		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	14	49	14	49	0	0	0	0	0	0	0.0	2.0	2.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	MID	17	Tottenham
6	393	62974.jpg	Lamela	a	62974	Erik	Lamela	11		70	NA	NA	1.3	1.3	0	0	0	0	FALSE	0	10.8	9.0	7623	48805	7623	48805	0	0	0	0	9	9	9.0	3.5	3.5	FALSE	90	1	0	0	1	0	0	0	0	0	0	2	26	39.6	9.4	38.0	8.7	519	MID	17	Tottenham
6	394	80607.jpg	Eriksen	a	80607	Christian	Eriksen	23		85	NA	NA	0.2	0.2	0	0	0	0	FALSE	0	11.5	2.0	30959	4449	30959	4449	0	0	0	0	2	2	2.0	4.1	4.1	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	3	14.2	32.5	16.0	6.3	738	MID	17	Tottenham
6	382	55605.jpg	Alderweireld	a	55605	Toby	Alderweireld	4		65	NA	NA	0.3	0.3	0	0	0	0	FALSE	0	23.8	2.0	21736	4460	21736	4460	0	0	0	0	2	2	2.0	5.0	5.0	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	16	13.2	1.3	18.0	3.3	598	DEF	17	Tottenham
6	383	38290.jpg	Rose	a	38290	Danny	Rose	3		60	NA	NA	0.3	0.3	0	0	0	0	FALSE	0	7.4	2.0	7666	3334	7666	3334	0	0	0	0	2	2	2.0	4.4	4.4	FALSE	90	0	0	0	1	0	0	0	0	0	0	0	9	15.0	4.9	30.0	5.0	346	DEF	17	Tottenham
6	384	58621.jpg	Walker	a	58621	Kyle	Walker	2		55	NA	NA	1.1	1.1	0	0	0	0	FALSE	0	21.0	6.0	7375	55958	7375	55958	0	0	0	0	6	6	6.0	3.8	3.8	FALSE	90	0	1	0	1	0	0	0	0	0	0	1	25	38.4	41.8	8.0	8.8	461	DEF	17	Tottenham
