team_code	id	photo	web_name	status	code	first_name	second_name	squad_number	news	now_cost	chance_of_playing_this_round	chance_of_playing_next_round	value_form	value_season	cost_change_start	cost_change_event	cost_change_start_fall	cost_change_event_fall	in_dreamteam	dreamteam_count	selected_by_percent	form	transfers_out	transfers_in	transfers_out_event	transfers_in_event	loans_in	loans_out	loaned_in	loaned_out	total_points	event_points	points_per_game	ep_this	ep_next	special	minutes	goals_scored	assists	clean_sheets	goals_conceded	own_goals	penalties_saved	penalties_missed	yellow_cards	red_cards	saves	bonus	bps	influence	creativity	threat	ict_index	ea_index	element_type	team.x	team.y
1	269	13017.jpg	Rooney	a	13017	Wayne	Rooney	10		88	NA	NA	0.1	2.1	-2	-1	2	1	FALSE	0	3.5	1.0	181323	97333	27488	717	0	0	0	0	19	1	3.2	1.5	2.5	FALSE	454	1	2	2	6	0	0	0	3	0	0	1	91	116.4	208.0	150.0	47.5	509	FWD	11	Man Utd
1	263	156689.jpg	Pereira	u	156689	Andreas	Pereira	44	Season-long loan to Granada	44	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.1	0.0	2284	630	118	17	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	12	MID	11	Man Utd
1	266	109322.jpg	Lingard	a	109322	Jesse	Lingard	14		57	100	100	0.4	1.1	-3	0	3	0	FALSE	0	0.4	2.0	29141	3260	664	1159	0	0	0	0	6	5	3.0	2.5	3.5	FALSE	122	0	1	0	3	0	0	0	0	0	0	0	26	22.2	46.5	10.0	7.9	318	MID	11	Man Utd
1	268	57249.jpg	Mkhitaryan	d	57249	Henrikh	Mkhitaryan	22	Thigh injury - 75% chance of playing	90	75	75	0.0	0.4	-5	0	5	0	FALSE	0	1.5	0.3	226693	4269	3781	23	0	0	0	0	4	0	1.0	0.6	1.4	FALSE	107	0	0	0	2	0	0	0	0	0	0	0	8	19.0	41.6	43.0	10.3	0	MID	11	Man Utd
1	272	9808.jpg	Ibrahimovic	a	9808	Zlatan	Ibrahimovic	9		115	NA	NA	0.3	3.1	0	-2	0	2	FALSE	2	54.0	4.0	477692	808252	180718	22014	0	0	0	0	36	2	6.0	4.5	5.5	FALSE	540	4	1	2	7	0	0	0	1	0	0	6	116	148.6	137.8	376.0	65.8	0	FWD	11	Man Utd
1	256	43670.jpg	Mata	a	43670	Juan	Mata	8		74	NA	NA	0.6	3.6	-1	0	1	0	FALSE	0	2.4	4.7	58161	66632	2746	27068	0	0	0	0	27	13	5.4	5.2	6.2	FALSE	334	2	1	2	4	0	0	0	0	0	0	3	112	123.8	90.7	124.0	33.9	586	MID	11	Man Utd
1	265	15208.jpg	Schweinsteiger	a	15208	Bastian	Schweinsteiger	31		52	NA	NA	0.0	0.0	-3	0	3	0	FALSE	0	0.1	0.0	4853	445	199	35	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	200	MID	11	Man Utd
1	259	2404.jpg	Carrick	a	2404	Michael	Carrick	16		43	NA	NA	0.1	0.2	-2	0	2	0	FALSE	0	1.3	0.3	30854	29071	3526	6807	0	0	0	0	1	1	1.0	0.8	1.8	FALSE	13	0	0	0	0	0	0	0	0	0	0	0	4	3.0	1.3	0.0	0.4	275	MID	11	Man Utd
1	254	58877.jpg	Blind	a	58877	Daley	Blind	17		56	NA	NA	0.7	5.1	1	1	-1	-1	TRUE	0	6.3	3.7	39622	152115	3818	110783	0	0	0	0	28	10	5.6	4.2	5.2	FALSE	450	0	2	2	4	0	0	0	0	0	0	5	151	153.2	62.1	1.0	21.6	477	DEF	11	Man Utd
1	255	197365.jpg	Bailly	a	197365	Eric	Bailly	3		55	100	100	0.2	3.5	0	0	0	0	FALSE	0	13.6	1.0	150593	143078	17487	12018	0	0	0	0	19	2	3.2	1.5	2.5	FALSE	540	0	0	2	7	0	0	0	1	0	0	2	130	118.2	5.2	3.0	12.7	0	DEF	11	Man Utd
1	247	106760.jpg	Shaw	d	106760	Luke	Shaw	23	Illness - 75% chance of playing	55	75	75	0.1	3.8	0	-1	0	1	FALSE	1	18.2	0.7	389524	339788	107237	814	0	0	0	0	21	0	4.2	0.9	1.7	FALSE	434	0	1	2	5	0	0	0	0	0	0	2	105	69.4	67.8	34.0	17.1	92	DEF	11	Man Utd
1	264	42774.jpg	Schneiderlin	a	42774	Morgan	Schneiderlin	28		47	NA	NA	0.0	0.2	-3	0	3	0	FALSE	0	0.2	0.0	8761	1014	466	93	0	0	0	0	1	0	1.0	0.5	1.5	FALSE	6	0	0	0	0	0	0	0	0	0	0	0	3	0.2	0.6	0.0	0.1	317	MID	11	Man Utd
1	271	176297.jpg	Rashford	a	176297	Marcus	Rashford	19		69	NA	NA	0.6	2.5	-1	1	1	-1	FALSE	0	8.7	4.3	111017	243303	8113	133296	0	0	0	0	17	6	4.3	4.8	5.8	FALSE	237	3	0	0	4	0	0	0	1	0	0	0	80	107.2	52.2	183.0	34.2	237	FWD	11	Man Utd
1	245	76359.jpg	Jones	i	76359	Phil	Jones	4	Knee injury - Expected back 15 Oct	48	0	0	0.0	0.0	-2	0	2	0	FALSE	0	0.2	0.0	8046	462	402	13	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	64	DEF	11	Man Utd
1	242	51940.jpg	de Gea	a	51940	David	de Gea	1		55	NA	NA	0.3	3.5	0	0	0	0	FALSE	0	43.0	1.7	278664	178970	42513	10985	0	0	0	0	19	2	3.2	2.2	3.2	FALSE	540	0	0	2	7	0	0	0	0	0	13	0	94	102.0	0.0	0.0	10.1	368	GK	11	Man Utd
1	246	152015.jpg	Varela	u	152015	Guillermo	Varela	30	Season-long loan to Eintracht Frankfurt	45	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	290	47	11	6	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	36	DEF	11	Man Utd
1	262	59846.jpg	Herrera	a	59846	Ander	Herrera	21		63	NA	NA	0.2	0.8	-2	0	2	0	FALSE	0	0.3	1.0	7699	2151	432	674	0	0	0	0	5	2	1.3	1.5	2.5	FALSE	234	0	0	0	2	0	0	0	1	0	0	0	44	50.2	33.1	3.0	8.7	307	MID	11	Man Utd
1	267	148225.jpg	Martial	a	148225	Anthony	Martial	11		93	0	100	0.1	1.8	-2	0	2	0	FALSE	1	3.2	0.7	257668	93077	14498	138	0	0	0	0	17	0	3.4	0.0	2.2	FALSE	271	0	2	1	2	0	0	0	0	0	0	3	46	50.2	74.0	68.0	19.2	593	MID	11	Man Utd
1	260	18892.jpg	Young	a	18892	Ashley	Young	18		52	NA	NA	0.1	0.4	-3	-1	3	1	FALSE	0	0.1	0.7	2077	393	130	60	0	0	0	0	2	1	1.0	1.2	2.2	FALSE	57	0	0	0	2	0	0	0	0	0	0	0	10	7.6	5.0	18.0	3.1	178	MID	11	Man Utd
1	248	58893.jpg	Rojo	a	58893	Marcos	Rojo	5		52	NA	NA	0.0	0.0	-3	0	3	0	FALSE	0	0.4	0.0	11920	667	553	81	0	0	0	0	0	0	0.0	0.5	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	192	DEF	11	Man Utd
3	1	48844.jpg	Ospina	a	48844	David	Ospina	13		49	NA	NA	0.0	0.0	-1	0	1	0	FALSE	0	0.2	0.0	3173	910	332	94	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	56	GK	1	Arsenal
3	2	11334.jpg	Cech	a	11334	Petr	Cech	33		55	NA	NA	0.5	3.5	0	0	0	0	FALSE	0	16.4	2.7	154628	106561	11644	26159	0	0	0	0	19	6	3.2	2.7	3.7	FALSE	540	0	0	2	7	1	0	0	1	0	18	0	99	105.0	0.0	0.0	10.6	409	GK	1	Arsenal
3	3	51507.jpg	Koscielny	a	51507	Laurent	Koscielny	6		61	100	100	1.0	4.4	1	1	-1	-1	FALSE	1	9.7	6.0	62739	204091	6940	67067	0	0	0	0	27	6	5.4	6.0	7.0	FALSE	450	1	0	2	3	0	0	0	0	0	0	3	128	154.2	3.0	26.0	18.4	493	DEF	1	Arsenal
3	4	17127.jpg	Mertesacker	i	17127	Per	Mertesacker	4	Knee injury - Unknown return date	49	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.1	0.0	3552	445	186	38	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	265	DEF	1	Arsenal
3	5	158074.jpg	Gabriel	a	158074	Gabriel Armando	de Abreu	5		48	100	100	0.0	0.0	-2	0	2	0	FALSE	0	0.1	0.0	4922	394	138	157	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	244	DEF	1	Arsenal
3	6	98745.jpg	Bellerín	a	98745	Héctor	Bellerín	24		65	NA	NA	0.8	4.0	0	0	0	0	FALSE	1	25.1	5.0	273084	122245	12010	53439	0	0	0	0	26	11	4.3	5.0	6.0	FALSE	540	0	1	2	7	0	0	0	0	0	0	5	122	107.0	107.6	49.0	26.3	541	DEF	1	Arsenal
3	7	42427.jpg	Gibbs	a	42427	Kieran	Gibbs	3		48	NA	NA	0.1	0.4	-2	0	2	0	FALSE	0	0.6	0.3	12807	2448	761	393	0	0	0	0	2	1	1.0	0.3	1.3	FALSE	39	0	0	0	0	0	0	0	0	0	0	0	11	13.2	29.0	4.0	4.6	69	DEF	1	Arsenal
3	8	27334.jpg	Debuchy	a	27334	Mathieu	Debuchy	2		48	NA	NA	0.0	0.0	-2	0	2	0	FALSE	0	0.3	0.0	6368	915	445	79	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	11	DEF	1	Arsenal
3	9	80254.jpg	Jenkinson	i	80254	Carl	Jenkinson	25	Knee injury - Expected back 05 Nov	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	187	80	28	17	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	178	DEF	1	Arsenal
3	10	38411.jpg	Monreal	a	38411	Nacho	Monreal	18		60	100	100	0.5	3.3	0	0	0	0	FALSE	0	4.6	3.0	85497	26793	4903	5822	0	0	0	0	20	6	3.3	3.0	4.0	FALSE	523	0	0	2	7	0	0	0	1	0	0	3	123	97.4	45.1	39.0	18.2	511	DEF	1	Arsenal
3	24	84450.jpg	Xhaka	a	84450	Granit	Xhaka	29		53	NA	NA	0.4	2.3	-2	0	2	0	FALSE	0	4.4	2.3	145251	49913	9272	9082	0	0	0	0	12	1	2.4	2.3	3.3	FALSE	269	1	0	1	2	0	0	0	1	0	0	0	56	68.6	75.1	19.0	16.0	0	MID	1	Arsenal
3	12	37265.jpg	Sánchez	a	37265	Alexis	Sánchez	7		112	100	100	0.7	4.1	2	2	-2	-2	TRUE	2	19.9	8.3	189874	576182	5961	230871	0	0	0	0	46	14	7.7	8.3	9.3	FALSE	467	4	3	2	6	0	0	1	0	0	0	6	135	206.6	186.2	298.0	69.2	690	MID	1	Arsenal
3	13	20467.jpg	Walcott	a	20467	Theo	Walcott	14		76	100	100	1.0	4.8	1	1	-1	-1	FALSE	1	5.8	7.7	81470	222288	4821	129493	0	0	0	0	36	8	6.0	7.7	8.7	FALSE	521	3	2	2	7	0	0	1	0	0	0	3	128	190.0	106.7	305.0	59.9	316	MID	1	Arsenal
3	14	37605.jpg	Özil	a	37605	Mesut	Özil	11		95	100	100	0.5	2.4	0	0	0	0	FALSE	0	7.3	4.7	163367	209987	10427	29495	0	0	0	0	23	10	4.6	4.7	5.7	FALSE	357	2	0	1	3	0	0	0	0	0	0	3	98	128.0	203.5	116.0	44.8	783	MID	1	Arsenal
3	15	19524.jpg	Cazorla	a	19524	Santiago	Cazorla	19		76	100	100	0.6	4.3	1	-1	-1	1	FALSE	0	6.8	4.7	148309	312946	41391	9622	0	0	0	0	33	3	5.5	4.7	5.7	FALSE	438	2	2	3	3	0	0	0	2	0	0	5	128	165.6	177.7	81.0	42.3	259	MID	1	Arsenal
3	16	41792.jpg	Ramsey	i	41792	Aaron	Ramsey	8	Hamstring injury - Expected back 15 Oct	77	0	0	0.0	0.3	-3	0	3	0	FALSE	0	1.1	0.0	131793	2080	2226	26	0	0	0	0	2	0	2.0	0.0	0.0	FALSE	60	0	0	0	3	0	0	0	0	0	0	0	5	2.2	4.9	23.0	3.0	558	MID	1	Arsenal
3	21	153133.jpg	Iwobi	a	153133	Alex	Iwobi	17		58	100	100	0.9	3.1	-2	0	2	0	FALSE	0	1.3	5.0	44768	41398	3125	19278	0	0	0	0	18	3	4.5	5.0	6.0	FALSE	218	0	3	2	3	0	0	0	1	0	0	2	68	77.0	98.0	97.0	27.2	150	MID	1	Arsenal
3	18	81880.jpg	Chamberlain	a	81880	Alex	Oxlade-Chamberlain	15		59	NA	NA	0.1	2.2	-1	-1	1	1	FALSE	0	1.6	0.7	77173	57231	8037	379	0	0	0	0	13	0	3.3	0.7	1.7	FALSE	239	1	0	1	3	0	0	0	0	0	0	0	51	56.6	45.8	79.0	18.2	186	MID	1	Arsenal
3	19	133798.jpg	Gnabry	u	133798	Serge	Gnabry	27	Joined Werder Bremen on 31/8	50	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	642	193	37	5	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4	MID	1	Arsenal
3	20	56864.jpg	Coquelin	d	56864	Francis	Coquelin	34	Knee injury - 25% chance of playing	44	NA	25	0.4	1.8	-1	0	1	0	FALSE	0	1.8	1.7	49768	26585	8684	1132	0	0	0	0	8	1	1.6	1.7	0.7	FALSE	391	0	0	1	6	0	0	0	2	0	0	0	45	49.6	73.0	22.0	14.5	246	MID	1	Arsenal
3	25	44346.jpg	Giroud	i	44346	Olivier	Giroud	12	Knock - Expected back 15 Oct	89	50	0	0.2	0.7	-1	0	1	0	FALSE	0	0.9	1.7	63991	35757	4412	606	0	0	0	0	6	1	2.0	0.8	0.0	FALSE	54	0	1	0	0	0	0	0	0	0	0	0	11	2.2	17.8	28.0	4.6	629	FWD	1	Arsenal
3	22	153256.jpg	Elneny	a	153256	Mohamed	Elneny	35		47	NA	NA	0.3	1.5	-3	-1	3	1	FALSE	0	0.6	1.3	21571	5488	1664	300	0	0	0	0	7	0	2.3	1.3	2.3	FALSE	101	0	1	0	5	0	0	0	0	0	0	0	36	31.2	19.5	2.0	5.2	134	MID	1	Arsenal
3	23	99127.jpg	Campbell	u	99127	Joel	Campbell	28	Joined Sporting Lisbon in season-long loan deal	59	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.0	0.0	4510	215	63	5	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	175	MID	1	Arsenal
3	493	147675.jpg	Akpom	a	147675	Chuba	Akpom	32		52	NA	NA	0.0	0.0	-3	0	3	0	FALSE	0	0.1	0.0	7229	931	278	138	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	484	156074.jpg	Holding	a	156074	Rob	Holding	16		44	NA	NA	0.0	1.6	-1	-1	1	1	FALSE	0	0.9	0.0	44711	37697	4701	443	0	0	0	0	7	0	2.3	0.0	1.0	FALSE	270	0	0	1	5	0	0	0	1	0	0	0	61	74.4	1.5	12.0	8.8	0	DEF	1	Arsenal
3	26	50175.jpg	Welbeck	i	50175	Danny	Welbeck	23	Knee injury - Expected back 04 Feb	74	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.1	0.0	2109	558	115	66	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	164	FWD	1	Arsenal
3	27	80711.jpg	Sanogo	a	80711	Yaya	Sanogo	22		48	NA	NA	0.0	0.0	-2	0	2	0	FALSE	0	0.2	0.0	5608	1742	421	251	0	0	0	0	0	0	0.0	0.0	1.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	28	154998.jpg	Asano	u	154998	Takuma	Asano	NA	Awaiting work permit	49	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.1	0.0	3737	379	105	19	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	FWD	1	Arsenal
3	555	69140.jpg	Mustafi	a	69140	Shkodran	Mustafi	20		60	NA	NA	0.6	1.7	0	0	0	0	FALSE	0	0.7	3.3	7801	26655	1162	6591	0	0	0	0	10	6	3.3	3.3	4.3	FALSE	270	0	0	1	2	0	0	0	0	0	0	0	64	63.6	7.6	44.0	11.6	0	DEF	1	Arsenal
3	549	155851.jpg	Pérez	a	155851	Lucas	Pérez	9		82	NA	NA	0.1	0.4	-3	-1	3	1	FALSE	0	0.3	1.0	25872	34064	5337	998	0	0	0	0	3	0	1.5	1.0	2.0	FALSE	64	0	0	0	1	0	0	0	0	0	0	0	12	3.0	9.8	28.0	4.1	0	FWD	1	Arsenal
6	404	145212.jpg	N'Jie	u	145212	Clinton	N'Jie	14	Joined Marseille in season-long loan deal	59	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.0	0.0	1524	253	73	26	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	38	FWD	17	Tottenham
6	395	126407.jpg	Bentaleb	u	126407	Nabil	Bentaleb	6	Joined Schalke on loan until the end of the season	45	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	3585	405	129	5	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	29	MID	17	Tottenham
6	398	108823.jpg	Alli	a	108823	Bamidele	Alli	20		83	NA	NA	0.6	2.4	-2	0	2	0	FALSE	0	5.9	5.3	239831	24416	21266	847	0	0	0	0	20	2	3.3	6.3	4.8	FALSE	473	1	1	2	3	0	0	0	1	0	0	0	72	71.2	160.2	154.0	38.4	666	MID	17	Tottenham
6	386	115556.jpg	Davies	a	115556	Ben	Davies	33		49	NA	NA	0.6	1.6	-1	0	1	0	FALSE	0	0.3	2.7	5962	4725	636	604	0	0	0	0	8	2	2.7	3.7	2.2	FALSE	194	0	0	1	1	0	0	0	1	0	0	0	35	34.2	27.4	12.0	7.3	192	DEF	17	Tottenham
6	387	77794.jpg	Trippier	a	77794	Kieran	Trippier	16		48	NA	NA	0.0	0.0	-2	0	2	0	FALSE	0	0.1	0.0	2428	291	148	31	0	0	0	0	0	0	0.0	1.0	-0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	110	DEF	17	Tottenham
6	403	78830.jpg	Kane	i	78830	Harry	Kane	10	Ankle injury - Unknown return date	108	0	0	0.5	2.2	-2	0	2	0	FALSE	0	6.3	5.0	592925	151858	55327	318	0	0	0	0	24	0	4.8	0.0	0.0	FALSE	419	2	1	3	2	0	0	0	0	0	0	3	92	122.2	108.3	210.0	44.1	1053	FWD	17	Tottenham
6	389	151119.jpg	Yedlin	u	151119	DeAndre	Yedlin	36	Joined Newcastle on 24/8	44	0	0	0.0	0.0	-1	0	1	0	FALSE	0	0.2	0.0	12069	342	457	6	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	227	DEF	17	Tottenham
6	390	93264.jpg	Dier	d	93264	Eric	Dier	15	Hamstring injury - 75% chance of playing	53	75	75	0.4	2.1	-2	0	2	0	FALSE	0	6.8	2.0	294150	15312	31690	138	0	0	0	0	11	0	2.2	2.3	1.1	FALSE	401	0	0	3	2	0	0	0	1	0	0	0	50	55.6	50.0	37.0	14.3	526	MID	17	Tottenham
6	391	39104.jpg	Dembélé	d	39104	Mousa	Dembélé	19	Hamstring injury - 75% chance of playing	55	75	75	0.2	0.5	0	0	0	0	FALSE	0	0.2	1.0	4689	3045	623	162	0	0	0	0	3	0	3.0	1.5	0.4	FALSE	73	0	0	1	0	0	0	0	0	0	0	0	16	17.8	38.4	15.0	7.1	473	MID	17	Tottenham
6	388	97485.jpg	Wimmer	a	97485	Kevin	Wimmer	27		47	100	100	0.0	0.0	-3	0	3	0	FALSE	0	0.1	0.0	4183	294	155	39	0	0	0	0	0	0	0.0	1.0	-0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	131	DEF	17	Tottenham
6	393	62974.jpg	Lamela	a	62974	Erik	Lamela	11		69	NA	NA	0.1	3.1	-1	-1	1	1	FALSE	0	8.4	1.0	336801	289539	69669	2255	0	0	0	0	22	1	3.7	2.0	0.5	FALSE	344	1	1	1	2	0	0	0	0	0	0	4	80	102.8	186.0	100.0	38.8	519	MID	17	Tottenham
6	394	80607.jpg	Eriksen	a	80607	Christian	Eriksen	23		83	NA	NA	0.5	2.4	-2	0	2	0	FALSE	0	6.4	4.3	241572	57952	29138	1323	0	0	0	0	20	2	4.0	5.3	3.8	FALSE	413	0	2	2	3	0	0	0	0	0	0	2	69	86.2	207.4	137.0	43.1	738	MID	17	Tottenham
6	529	153772.jpg	McGee	n	153772	Luke	McGee	31	Joined Peterborough on loan until January. - Expected back 07 Jan	40	0	0	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	1288	2040	180	144	0	0	0	0	0	0	0.0	0.0	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	GK	17	Tottenham
6	513	157668.jpg	Winks	a	157668	Harry	Winks	29		45	NA	NA	0.1	0.4	0	0	0	0	FALSE	0	0.0	0.3	266	319	25	30	0	0	0	0	2	1	1.0	1.3	-0.2	FALSE	6	0	0	0	0	0	0	0	0	0	0	0	6	0.8	0.4	0.0	0.1	0	MID	17	Tottenham
6	397	93464.jpg	Carroll	a	93464	Tom	Carroll	28		44	NA	NA	0.0	0.2	-1	0	1	0	FALSE	0	0.2	0.0	3377	1710	333	122	0	0	0	0	1	0	1.0	1.0	-0.5	FALSE	1	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0.0	0.0	0.0	93	MID	17	Tottenham
6	572	45268.jpg	Sissoko	d	45268	Moussa	Sissoko	17	Concussion - 75% chance of playing	68	NA	75	0.3	0.7	-2	-2	2	2	FALSE	0	0.1	1.7	6047	7751	1630	94	0	0	0	0	5	2	1.7	2.7	0.9	FALSE	172	0	0	1	1	0	0	0	1	0	0	0	8	3.6	29.0	95.0	11.9	0	MID	17	Tottenham
6	399	168765.jpg	Onomah	a	168765	Joshua	Onomah	25		44	NA	NA	0.0	0.5	-1	0	1	0	FALSE	0	0.1	0.0	1384	856	168	108	0	0	0	0	2	0	1.0	1.0	-0.5	FALSE	9	0	0	0	0	0	0	0	0	0	0	0	8	7.4	1.2	0.0	0.9	17	MID	17	Tottenham
